cooler_id,door_opens,open_time,compressor,power,on_time,min_voltage,max_voltage,temperature,calday,warning,year,month,Target,Motive
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,,0.0,,,24.0,,,,,1,2024,9,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,14.9796,65.0833,24.0,120.0,128.0,5.0469,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,62.0,6.0,23.75,89.0,24.0,114.0,128.0,4.1771,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,67.0,6.0,25.0625,92.5833,24.0,114.0,128.0,4.3313,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,78.0,6.0,26.6875,98.0,24.0,116.0,128.0,4.7958,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,75.0,8.0,25.625,95.4167,24.0,114.0,128.0,4.6708,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,59.0,3.0,21.0,79.3333,24.0,112.0,128.0,4.3604,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,10.4792,47.6667,24.0,118.0,128.0,5.7625,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,11.5833,52.3333,24.0,120.0,128.0,5.4938,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,39.0,2.0,19.6458,77.0,24.0,114.0,128.0,4.4562,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,44.0,4.0,21.5833,81.0833,24.0,114.0,128.0,4.7021,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,52.0,3.0,18.3333,70.0833,24.0,114.0,128.0,4.55,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,53.0,3.0,17.7083,69.3333,24.0,114.0,128.0,3.9708,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,67.0,5.0,25.2917,91.5,24.0,112.0,128.0,4.3021,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,3.0,0.0,15.25,62.6667,24.0,120.0,126.0,5.4042,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,0.0,0.0,14.9149,60.5,23.5,2.0,130.0,5.5489,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,20.0,0.0,21.7917,81.5,24.0,112.0,128.0,4.2,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,62.0,6.0,22.7083,81.5,24.0,112.0,128.0,4.8771,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,45.0,3.0,24.5833,85.5833,24.0,114.0,126.0,4.5708,,1,2024,11,1,compressor
c9401fcd65607199dffcfd9584a533d89c677c20f4770748698c163639351f86,61.0,7.0,22.7917,79.4167,24.0,112.0,128.0,4.4896,,1,2024,11,1,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,59.0,9.0,45.0204,148.6667,24.0,118.0,130.0,4.902,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,28.0,5.0,42.375,67.75,12.0,118.0,130.0,5.3708,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,0.0,0.0,26.5,3.75,1.0,124.0,128.0,3.85,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,55.0,8.0,46.2292,152.0,24.0,120.0,130.0,5.5604,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,63.0,9.0,39.0625,125.75,24.0,116.0,130.0,5.075,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,35.0,4.0,33.3542,108.4167,24.0,120.0,130.0,4.8187,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,43.0,7.0,37.1875,120.5833,24.0,118.0,130.0,4.7125,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,41.0,5.0,36.9167,118.8333,24.0,118.0,128.0,4.8229,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,2.0,0.0,14.4615,13.9167,6.5,124.0,130.0,5.3538,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,30.0,1.0,33.0833,108.5,24.0,118.0,130.0,4.8437,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,57.0,4.0,38.7083,126.5833,24.0,120.0,128.0,4.7979,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,32.0,5.0,37.0208,119.5833,24.0,116.0,128.0,4.8917,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,44.0,3.0,35.5625,116.1667,24.0,114.0,130.0,4.8708,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,52.0,6.0,36.125,117.9167,24.0,118.0,130.0,4.9625,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,62.0,6.0,44.0,142.1667,24.0,118.0,130.0,4.9354,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,40.0,4.0,40.0625,129.5,24.0,118.0,130.0,4.8958,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,62.0,5.0,44.6458,146.25,24.0,118.0,130.0,5.1542,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,49.0,3.0,43.1563,93.75,16.0,120.0,128.0,5.3188,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,,0.0,,,24.0,,,,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,55.0,1.0,53.4483,104.75,14.5,118.0,128.0,4.5138,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,49.0,3.0,35.1064,112.9167,23.5,116.0,130.0,5.1447,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,55.0,7.0,40.0625,131.4167,24.0,116.0,130.0,5.3083,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,54.0,5.0,38.0417,123.8333,24.0,118.0,130.0,4.6354,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,69.0,4.0,38.4583,125.0,24.0,118.0,130.0,4.9229,,1,2024,5,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,118.0,10.0,47.0625,153.9167,24.0,118.0,130.0,5.0625,,1,2024,6,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,101.0,10.0,44.5625,147.5833,24.0,120.0,130.0,5.5313,,1,2024,6,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,93.0,12.0,51.7708,170.8333,24.0,120.0,130.0,5.8896,,1,2024,6,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,57.0,7.0,37.5,123.4167,24.0,120.0,130.0,5.275,,1,2024,6,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,60.0,9.0,45.5417,148.6667,24.0,118.0,130.0,5.4542,,1,2024,6,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,33.0,3.0,42.2708,137.0,24.0,118.0,130.0,5.0354,,1,2024,6,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,39.0,2.0,35.0417,114.0833,24.0,118.0,130.0,4.9729,,1,2024,6,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,56.0,6.0,35.4583,116.6667,24.0,120.0,130.0,5.2125,,1,2024,6,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,31.0,5.0,26.1224,88.3333,24.0,122.0,130.0,4.6714,,1,2024,10,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,43.0,4.0,28.3333,93.0,24.0,124.0,132.0,4.8188,,1,2024,10,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,43.0,8.0,32.4043,103.3333,23.5,124.0,132.0,4.6532,,1,2024,10,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,52.0,3.0,24.9583,82.75,24.0,124.0,130.0,4.8562,,1,2024,10,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,55.0,6.0,28.7292,94.5833,24.0,124.0,132.0,4.9625,,1,2024,10,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,37.0,8.0,28.75,94.5,24.0,124.0,132.0,5.2438,,1,2024,11,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,18.0,1.0,26.3478,41.75,11.5,124.0,130.0,4.8609,,1,2024,11,0,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,38.0,6.0,94.5263,221.4167,19.0,122.0,130.0,16.6184,,1,2024,11,1,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,48.0,3.0,95.4583,263.3333,24.0,122.0,130.0,20.0625,,1,2024,11,1,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,29.0,0.0,100.0,274.0,24.0,124.0,130.0,21.0417,,1,2024,11,1,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,29.0,8.0,60.5417,185.25,24.0,124.0,130.0,10.0292,,1,2024,11,1,compressor
cd7d3627b55d0eff9b0ca1d7fca054437d4f955b42796111a098d2bf3a3feb56,0.0,0.0,0.0,0.4167,0.5,128.0,130.0,6.0,,1,2024,11,1,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,11.0,5.0,24.5455,20.75,11.0,110.0,126.0,4.6227,,1,2023,3,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,3,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,3,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,4,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,4,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,4,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,4,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,4,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,4,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,5,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,5,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,5,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,5,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,,,,24.0,,,,,1,2023,5,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,5,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,5,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,6,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,6,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,6,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,6,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,6,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,6,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,6,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,6,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,6,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,6,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,7,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,7,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,7,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,7,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,7,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,8,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,8,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,,0.0,,,24.0,,,,,1,2023,8,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,8.0,0.0,53.5,41.0833,11.0,104.0,120.0,5.8591,,1,2023,9,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,9.0,0.0,85.6383,89.0833,23.5,96.0,122.0,17.3426,,1,2023,9,0,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,1.0,0.0,100.0,86.0833,24.0,96.0,122.0,32.3438,,1,2023,9,1,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,32.7917,27.5,24.0,100.0,122.0,30.5417,,1,2023,9,1,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,0.0,0.0,24.0,98.0,122.0,28.2083,,1,2023,9,1,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,0.0,0.0,24.0,102.0,122.0,28.6667,,1,2023,9,1,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,0.0,0.0,24.0,100.0,122.0,27.6042,,1,2023,9,1,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,0.0,0.0,24.0,96.0,122.0,27.5938,,1,2023,9,1,compressor
cd891ff8df9f1617bebdab08bcb43d1213515925133596e228fe999961646d1b,0.0,0.0,0.0,0.0,24.0,96.0,122.0,26.9271,,1,2023,9,1,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,0.0,0.0,18.9796,66.75,24.0,122.0,130.0,3.2816,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,48.0,8.0,29.9184,95.9167,24.0,114.0,130.0,2.7306,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,42.0,6.0,30.44,98.9167,24.0,116.0,128.0,2.488,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,56.0,19.0,33.1429,100.25,24.0,114.0,130.0,2.4796,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,53.0,2.0,27.9184,91.1667,24.0,114.0,130.0,2.1224,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,53.0,2.0,27.3265,90.0833,24.0,114.0,130.0,2.1694,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,77.0,12.0,38.9184,118.25,24.0,116.0,128.0,2.4449,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,0.0,0.0,23.4082,76.75,24.0,122.0,130.0,3.6633,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,61.0,5.0,37.0816,115.6667,24.0,116.0,128.0,2.8082,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,54.0,5.0,36.7551,115.9167,24.0,116.0,128.0,2.5776,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,54.0,3.0,34.3673,110.0,24.0,116.0,128.0,2.1449,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,60.0,2.0,29.5714,98.75,24.0,116.0,128.0,2.4122,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,77.0,6.0,34.6939,110.5833,24.0,114.0,130.0,2.6286,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,100.0,16.0,43.0,131.5833,24.0,114.0,128.0,3.8388,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,0.0,0.0,22.4286,76.8333,24.0,122.0,130.0,5.3061,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,65.0,6.0,32.9388,103.5833,24.0,114.0,128.0,2.9694,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,67.0,9.0,35.32,114.0,24.0,116.0,128.0,3.006,,1,2023,2,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,68.0,5.0,36.0,116.0833,24.0,114.0,128.0,2.992,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,50.0,3.0,33.102,106.0,24.0,114.0,130.0,2.5388,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,91.0,12.0,33.7755,106.5833,24.0,114.0,128.0,3.1367,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,85.0,14.0,44.5714,134.4167,24.0,116.0,128.0,3.151,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,0.0,0.0,22.7708,76.9167,24.0,124.0,130.0,3.8292,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,75.0,4.0,34.5714,111.6667,24.0,114.0,130.0,3.1796,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,67.0,5.0,39.9792,122.5,24.0,116.0,128.0,3.1208,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,78.0,8.0,39.8125,120.8333,24.0,114.0,126.0,3.3292,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,77.0,6.0,48.7083,146.75,24.0,116.0,126.0,2.9562,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,91.0,11.0,40.8542,125.9167,24.0,114.0,128.0,3.4729,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,90.0,41.0,42.6458,129.25,24.0,116.0,126.0,4.8979,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,0.0,0.0,27.1522,85.8333,23.0,122.0,128.0,5.4435,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,69.0,12.0,39.0625,120.3333,24.0,116.0,128.0,4.1854,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,78.0,5.0,38.5833,118.4167,24.0,112.0,126.0,3.3333,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,72.0,6.0,40.75,123.9167,24.0,114.0,126.0,2.9938,,1,2023,3,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,81.0,10.0,44.2857,141.8333,24.0,112.0,126.0,2.9327,,1,2023,9,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,63.0,19.0,52.9556,152.0,22.5,112.0,126.0,3.0933,,1,2023,9,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,65.0,6.0,42.875,139.5833,24.0,120.0,128.0,2.8354,,1,2023,11,0,compressor
dda7fa88fe1a68175167e7eb15ba6ea71a626e3e7e6321a1f2ca997561e23d9c,81.0,5.0,40.9412,88.3333,17.0,120.0,130.0,2.1088,,1,2023,11,0,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,0.0,0.0,68.5,55.1667,9.0,114.0,128.0,8.3556,,1,2024,10,0,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,60.0,6.0,83.3542,173.4167,24.0,102.0,126.0,8.5271,,1,2024,10,0,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,32.0,3.0,73.5417,149.1667,24.0,98.0,128.0,8.175,,1,2024,10,0,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,63.0,2.0,67.2917,136.0,24.0,96.0,126.0,7.6625,,1,2024,10,0,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,28.0,4.0,82.1667,169.9167,24.0,88.0,128.0,8.4562,,1,2024,10,0,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,60.0,4.0,86.7292,178.4167,24.0,100.0,126.0,8.4167,,1,2024,10,0,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,61.0,2.0,79.9167,165.6667,24.0,104.0,128.0,7.9083,,1,2024,10,0,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,42.0,5.0,78.7708,161.25,24.0,104.0,126.0,8.9042,,1,2024,10,0,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,55.0,7.0,81.4167,166.0,24.0,102.0,130.0,8.5875,,1,2024,10,0,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,48.0,8.0,91.0,187.5833,24.0,106.0,130.0,13.8979,,1,2024,10,1,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,49.0,0.0,100.0,206.6667,24.0,112.0,128.0,15.1146,,1,2024,10,1,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,26.0,2.0,86.25,175.8333,24.0,110.0,128.0,9.1417,,1,2024,10,1,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,50.0,0.0,75.4167,155.1667,24.0,104.0,128.0,7.8833,,1,2024,10,1,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,72.0,8.0,79.0,160.6667,24.0,108.0,126.0,8.5896,,1,2024,10,1,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,63.0,4.0,70.4792,141.25,24.0,104.0,126.0,8.2979,,1,2024,10,1,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,50.0,6.0,90.375,184.1667,24.0,104.0,126.0,13.4771,,1,2024,10,1,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,31.0,2.0,100.0,195.3333,24.0,100.0,124.0,13.3458,,1,2024,10,1,compressor
e54fc69fb4d2f6d39eb37e4bc3d66107c865b1689af5cfc57ce20a2578a3807f,80.0,6.0,75.0,149.0833,24.0,98.0,124.0,7.7042,,1,2024,10,1,compressor
